key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1
,,,,,,,,,,,,,FF,,,,,,,,1.1331,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2281,83,77.5,1,0,0,response1disk,,6,0,12.5,1,0,0,rectangle,0,12.5,1,0,0,,,,,,,0,12.5,1,0,0,,1,37,197,122,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1075,99,75.5,1,0,0,response1disk,,6,20,12.5,1,0,0,rectangle,20,12.5,1,0,0,,,,,,,20,12.5,1,0,0,,1,38,198,78,1,
,,,,,,,,,,,,,FF,,,,,,,,0.5668,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,920,48,102.5,1,0,0,response1disk,,7,4,-3.5,1,0,0,rectangle,4,-3.5,1,0,0,,,,,,,4,-3.5,1,0,0,,1,39,199,46,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3999,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1385,-121,-39.5,1,0,0,response5disk,,2,8,12.5,1,0,0,rectangle,8,12.5,1,0,0,,,,,,,8,12.5,1,0,0,,1,40,200,2,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3333,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,694,112,56.5,1,0,0,response1disk,,6,10,1.5,1,0,0,rectangle,10,1.5,1,0,0,,,,,,,10,1.5,1,0,0,,1,41,201,11,1,
,,,,,,,,,,,,,FF,,,,,,,,0.5999,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,916,46,115.5,1,0,0,response1disk,,7,-4,-3.5,1,0,0,rectangle,-4,-3.5,1,0,0,,,,,,,-4,-3.5,1,0,0,,1,42,202,51,1,
,,,,,,,,,,,,,FF,,,,,,,,2.5502,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2049,96,53.5,1,0,0,response1disk,,6,5,0.5,1,0,0,rectangle,5,0.5,1,0,0,,,,,,,5,0.5,1,0,0,,1,43,203,91,1,
,,,,,,,,,,,,,FF,,,,,,,,2.7334,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1695,70,41.5,1,0,0,response1disk,,6,2,0.5,1,0,0,rectangle,2,0.5,1,0,0,,,,,,,2,0.5,1,0,0,,1,44,204,58,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1125,108,55.5,1,0,0,response1disk,,6,-6,-0.5,1,0,0,rectangle,-93,45.5,1,0,0,response7disk_3,TRUE,1,1,"[282,127,39,1,187,181,207,296,241,306,52,277,226,279,263,52,33,206,144,266]",1.4,14,1.5,1,0,0,rectangle,1,45,205,148,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8333,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,263,-110,59.5,1,0,0,response7disk,,1,10,-15.5,1,0,0,rectangle,114,48.5,1,0,0,response1disk_3,TRUE,6,6,"[282,127,39,1,187,181,207,296,241,306,52,277,226,279,263,52,33,206,144,266]",1.3497,-4,5.5,1,0,0,rectangle,1,46,206,140,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8501,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3,-112,46.5,1,0,0,response7disk,,1,10,1.5,1,0,0,rectangle,10,1.5,1,0,0,,,,,,,10,1.5,1,0,0,,1,47,207,119,1,
,,,,,,,,,,,,,FF,,,,,,,,1.7834,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,682,106,-56.5,1,0,0,response3disk,,5,15,7.5,1,0,0,rectangle,15,7.5,1,0,0,,,,,,,15,7.5,1,0,0,,1,48,208,41,1,
,,,,,,,,,,,,,FF,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1892,-63,123.5,1,0,0,response7disk,,0,-12,-3.5,1,0,0,rectangle,-12,-3.5,1,0,0,,,,,,,-12,-3.5,1,0,0,,1,49,209,77,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9832,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2222,-102,-60.5,1,0,0,response5disk,,2,-8,8.5,1,0,0,rectangle,-8,8.5,1,0,0,,,,,,,-8,8.5,1,0,0,,1,50,210,4,1,
,,,,,,,,,,,,,FF,,,,,,,,1.9999,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,689,118,-39.5,1,0,0,response3disk,,5,12,4.5,1,0,0,rectangle,12,4.5,1,0,0,,,,,,,12,4.5,1,0,0,,1,51,211,102,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8667,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1705,108,-43.5,1,0,0,response3disk,,5,1,10.5,1,0,0,rectangle,1,10.5,1,0,0,,,,,,,1,10.5,1,0,0,,1,52,212,33,1,
,,,,,,,,,,,,,FF,,,,,,,,1.2166,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3761,79,41.5,1,0,0,response1disk,,6,7,5.5,1,0,0,rectangle,7,5.5,1,0,0,,,,,,,7,5.5,1,0,0,,1,53,213,126,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8666,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1068,107,-27.5,1,0,0,response3disk,,5,4,6.5,1,0,0,rectangle,4,6.5,1,0,0,,,,,,,4,6.5,1,0,0,,1,54,214,18,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3665,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1600,-124,-58.5,1,0,0,response5disk,,2,-2,-2.5,1,0,0,rectangle,-2,-2.5,1,0,0,,,,,,,-2,-2.5,1,0,0,,1,55,215,137,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9333,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2616,120,-49.5,1,0,0,response3disk,,5,13,-10.5,1,0,0,rectangle,13,-10.5,1,0,0,,,,,,,13,-10.5,1,0,0,,1,56,216,98,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4332,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,293,80,-93.5,1,0,0,response3disk,,4,10,8.5,1,0,0,rectangle,10,8.5,1,0,0,,,,,,,10,8.5,1,0,0,,1,57,217,5,1,
,,,,,,,,,,,,,FF,,,,,,,,0.6333,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4161,-73,131.5,1,0,0,response7disk,,0,-2,-9.5,1,0,0,rectangle,-2,-9.5,1,0,0,,,,,,,-2,-9.5,1,0,0,,1,58,218,22,1,
,,,,,,,,,,,,,FF,,,,,,,,3.7835,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2734,101,-66.5,1,0,0,response3disk,,5,7,4.5,1,0,0,rectangle,7,4.5,1,0,0,,,,,,,7,4.5,1,0,0,,1,59,219,138,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9997,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1291,-95,47.5,1,0,0,response7disk,,1,-5,12.5,1,0,0,rectangle,-5,12.5,1,0,0,,,,,,,-5,12.5,1,0,0,,1,60,220,60,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1999,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1373,-108,-26.5,1,0,0,response5disk,,2,1,15.5,1,0,0,rectangle,1,15.5,1,0,0,,,,,,,1,15.5,1,0,0,,1,61,221,59,1,
,,,,,,,,,,,,,FF,,,,,,,,3.0334,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,596,103,-48.5,1,0,0,response3disk,,5,2,12.5,1,0,0,rectangle,2,12.5,1,0,0,,,,,,,2,12.5,1,0,0,,1,62,222,23,1,
,,,,,,,,,,,,,FF,,,,,,,,0.6664,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1506,101,-55.5,1,0,0,response3disk,,5,17,-3.5,1,0,0,rectangle,17,-3.5,1,0,0,,,,,,,17,-3.5,1,0,0,,1,63,223,1,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7334,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1307,-86,36.5,1,0,0,response7disk,,1,-10,6.5,1,0,0,rectangle,-10,6.5,1,0,0,,,,,,,-10,6.5,1,0,0,,1,64,224,43,1,
,,,,,,,,,,,,,FF,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3460,103,-53.5,1,0,0,response3disk,,5,-10,6.5,1,0,0,rectangle,72,136.5,1,0,0,response1disk_3,TRUE,7,7,"[282,127,39,1,187,181,207,296,241,306,52,277,226,279,263,52,33,206,144,266]",1.5661,-11,6.5,1,0,0,rectangle,1,65,225,130,1,
,,,,,,,,,,,,,FF,,,,,,,,1.2666,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,913,103,-57.5,1,0,0,response3disk,,5,2,5.5,1,0,0,rectangle,2,5.5,1,0,0,,,,,,,2,5.5,1,0,0,,1,66,226,94,1,
,,,,,,,,,,,,,FF,,,,,,,,45.9665,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2128,113,42.5,1,0,0,response1disk,,6,10,3.5,1,0,0,rectangle,10,3.5,1,0,0,,,,,,,10,3.5,1,0,0,,1,67,227,145,1,
,,,,,,,,,,,,,FF,,,,,,,,1.8328,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,245,115,48.5,1,0,0,response1disk,,6,14,-3.5,1,0,0,rectangle,14,-3.5,1,0,0,,,,,,,14,-3.5,1,0,0,,1,68,228,95,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3329,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2953,-96,-51.5,1,0,0,response5disk,,2,-4,1.5,1,0,0,rectangle,-4,1.5,1,0,0,,,,,,,-4,1.5,1,0,0,,1,69,229,38,1,
,,,,,,,,,,,,,FF,,,,,,,,0.6337,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3810,-68,107.5,1,0,0,response7disk,,0,-17,-5.5,1,0,0,rectangle,-17,-5.5,1,0,0,,,,,,,-17,-5.5,1,0,0,,1,70,230,121,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9502,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3760,-49,-105.5,1,0,0,response5disk,,3,-6,-2.5,1,0,0,rectangle,-6,-2.5,1,0,0,,,,,,,-6,-2.5,1,0,0,,1,71,231,90,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8503,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2224,49,-103.5,1,0,0,response3disk,,4,-18,-5.5,1,0,0,rectangle,-18,-5.5,1,0,0,,,,,,,-18,-5.5,1,0,0,,1,72,232,73,1,
,,,,,,,,,,,,,FF,,,,,,,,1.8827,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1534,-108,-71.5,1,0,0,response5disk,,2,0,-3.5,1,0,0,rectangle,0,-3.5,1,0,0,,,,,,,0,-3.5,1,0,0,,1,73,233,147,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8996,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,666,43,-93.5,1,0,0,response3disk,,4,2,1.5,1,0,0,rectangle,2,1.5,1,0,0,,,,,,,2,1.5,1,0,0,,1,74,234,129,1,
,,,,,,,,,,,,,FF,,,,,,,,2.5663,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3168,103,57.5,1,0,0,response1disk,,6,-11,-10.5,1,0,0,rectangle,-11,-10.5,1,0,0,,,,,,,-11,-10.5,1,0,0,,1,75,235,35,1,
,,,,,,,,,,,,,FF,,,,,,,,0.833,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1304,-111,56.5,1,0,0,response7disk,,1,22,-5.5,1,0,0,rectangle,22,-5.5,1,0,0,,,,,,,22,-5.5,1,0,0,,1,76,236,154,1,
,,,,,,,,,,,,,FF,,,,,,,,0.6661,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,264,-110,54.5,1,0,0,response7disk,,1,0,5.5,1,0,0,rectangle,0,5.5,1,0,0,,,,,,,0,5.5,1,0,0,,1,77,237,64,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3834,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3757,114,36.5,1,0,0,response1disk,,6,-12,11.5,1,0,0,rectangle,-12,11.5,1,0,0,,,,,,,-12,11.5,1,0,0,,1,78,238,152,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9332,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,97,-92,41.5,1,0,0,response7disk,,1,6,12.5,1,0,0,rectangle,6,12.5,1,0,0,,,,,,,6,12.5,1,0,0,,1,79,239,0,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8673,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1388,107,43.5,1,0,0,response1disk,,6,7,5.5,1,0,0,rectangle,-94,38.5,1,0,0,response7disk_3,TRUE,1,1,"[282,127,39,1,187,181,207,296,241,306,52,277,226,279,263,52,33,206,144,266]",1.5324,-6,-5.5,1,0,0,rectangle,1,80,240,139,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1333,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3152,-100,60.5,1,0,0,response7disk,,1,-12,-5.5,1,0,0,rectangle,-12,-5.5,1,0,0,,,,,,,-12,-5.5,1,0,0,,1,81,241,155,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7999,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3626,-93,48.5,1,0,0,response7disk,,1,-2,5.5,1,0,0,rectangle,-2,5.5,1,0,0,,,,,,,-2,5.5,1,0,0,,1,82,242,37,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7337,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2618,-39,-108.5,1,0,0,response5disk,,3,5,-0.5,1,0,0,rectangle,5,-0.5,1,0,0,,,,,,,5,-0.5,1,0,0,,1,83,243,3,1,
,,,,,,,,,,,,,FF,,,,,,,,0.883,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2087,-51,-93.5,1,0,0,response5disk,,3,-11,-10.5,1,0,0,rectangle,-11,-10.5,1,0,0,,,,,,,-11,-10.5,1,0,0,,1,84,244,101,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4831,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4323,112,47.5,1,0,0,response1disk,,6,-4,-7.5,1,0,0,rectangle,-4,-7.5,1,0,0,,,,,,,-4,-7.5,1,0,0,,1,85,245,34,1,
,,,,,,,,,,,,,FF,,,,,,,,0.6828,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3894,136,42.5,1,0,0,response1disk,,6,2,2.5,1,0,0,rectangle,2,2.5,1,0,0,,,,,,,2,2.5,1,0,0,,1,86,246,112,1,
,,,,,,,,,,,,,FF,,,,,,,,1.336,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2537,86,39.5,1,0,0,response1disk,,6,-19,-6.5,1,0,0,rectangle,-19,-6.5,1,0,0,,,,,,,-19,-6.5,1,0,0,,1,87,247,49,1,
,,,,,,,,,,,,,FF,,,,,,,,0.6167,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,0,-59,124.5,1,0,0,response7disk,,0,3,-6.5,1,0,0,rectangle,3,-6.5,1,0,0,,,,,,,3,-6.5,1,0,0,,1,88,248,127,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8997,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2045,88,-53.5,1,0,0,response3disk,,5,-10,7.5,1,0,0,rectangle,-10,7.5,1,0,0,,,,,,,-10,7.5,1,0,0,,1,89,249,32,1,
,,,,,,,,,,,,,FF,,,,,,,,2.85,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3569,111,59.5,1,0,0,response1disk,,6,2,-4.5,1,0,0,rectangle,2,-4.5,1,0,0,,,,,,,2,-4.5,1,0,0,,1,90,250,158,1,
