key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,fbclid,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1,mouse_3.clicked_name,mouse_11.clicked_name
,,,,,,,,,,,,,FF,,,,,,,,0.41648,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,963,49.60006101,39.99999416,1,0,0,response1disk,,6,-3.199988604,-1.600006461,1,0,0,rectangle,-3.199988604,-1.600006461,1,0,0,6,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-3.199988604,-1.600006461,1,0,0,1,8,169,48,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.533225,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,2558,64.0000124,22.3999939,1,0,0,response1disk,,6,1.600060296,-1.600006461,1,0,0,rectangle,1.600060296,-1.600006461,1,0,0,6,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",1.600060296,-1.600006461,1,0,0,1,9,170,100,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.13204,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,2662,20.80001175,30.39999402,1,0,0,response1disk,,7,1.14441E-05,-0.800006449,1,0,0,rectangle,1.14441E-05,-0.800006449,1,0,0,2,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",1.14441E-05,-0.800006449,1,0,0,1,10,171,116,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.94941,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,2049,43.20001209,55.9999944,1,0,0,response1disk,,7,10.4000116,7.999993682,1,0,0,rectangle,10.4000116,7.999993682,1,0,0,6,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",10.4000116,7.999993682,1,0,0,1,11,172,14,1,,,
,,,,,,,,,,,,,FF,,,,,,,,8.592555,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,451,36.00001198,30.39999402,1,0,0,response1disk,,6,-8.799988687,-1.600006461,1,0,0,rectangle,-8.799988687,-1.600006461,1,0,0,7,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-8.799988687,-1.600006461,1,0,0,1,12,173,7,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.45028,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,845,28.80001187,43.99999422,1,0,0,response1disk,,7,-5.599988639,2.399993598,1,0,0,rectangle,24.80001181,46.39999425,1,0,0,4,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-11.19998872,0.799993575,1,0,0,1,13,174,134,1,,response1disk_3,rectangle
,,,,,,,,,,,,,FF,,,,,,,,1.14892,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,851,39.20001203,26.39999396,1,0,0,response1disk,,6,6.400011539,3.999993622,1,0,0,rectangle,6.400011539,3.999993622,1,0,0,4,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",6.400011539,3.999993622,1,0,0,1,14,175,52,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.000005,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,37,66.40001243,-68.00000745,1,0,0,response3disk,,4,-1.59998858,3.999993622,1,0,0,rectangle,40.00001204,-38.40000701,1,0,0,0,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",11.20001161,2.399993598,1,0,0,1,15,176,63,1,,response3disk_3,rectangle
,,,,,,,,,,,,,FF,,,,,,,,2.930845,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,3462,53.60001224,49.5999943,1,0,0,response1disk,,6,10.4000116,7.999993682,1,0,0,rectangle,10.4000116,7.999993682,1,0,0,5,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",10.4000116,7.999993682,1,0,0,1,16,177,88,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.48428,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,2570,42.40001208,-28.00000685,1,0,0,response3disk,,5,-1.59998858,-5.600006521,1,0,0,rectangle,38.40001202,-34.40000695,1,0,0,4,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",10.4000116,-4.000006497,1,0,0,1,17,178,148,1,,response3disk_3,rectangle
,,,,,,,,,,,,,FF,,,,,,,,1.115725,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,472,55.20001227,53.59999436,1,0,0,response1disk,,6,-11.19998872,5.599993646,1,0,0,rectangle,-11.19998872,5.599993646,1,0,0,7,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-11.19998872,5.599993646,1,0,0,1,18,179,20,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.765905,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,20,40.80001205,25.59999394,1,0,0,response1disk,,6,2.40001148,3.999993622,1,0,0,rectangle,2.40001148,3.999993622,1,0,0,6,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",2.40001148,3.999993622,1,0,0,1,19,180,68,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.58333,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,1330,56.00001228,37.59999412,1,0,0,response1disk,,6,6.400011539,1.599993587,1,0,0,rectangle,6.400011539,1.599993587,1,0,0,5,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",6.400011539,1.599993587,1,0,0,1,20,181,133,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.48297,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,3543,52.00001222,-30.40000689,1,0,0,response3disk,,5,1.14441E-05,-4.000006497,1,0,0,rectangle,1.14441E-05,-4.000006497,1,0,0,7,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",1.14441E-05,-4.000006497,1,0,0,1,21,182,128,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.467135,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,2951,63.20001239,29.599994,1,0,0,response1disk,,6,14.40001166,7.999993682,1,0,0,rectangle,14.40001166,7.999993682,1,0,0,2,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",14.40001166,7.999993682,1,0,0,1,22,183,17,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.43279,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,741,56.80001229,35.19996967,1,0,0,response1disk,,6,12.00001162,4.799993634,1,0,0,rectangle,12.00001162,4.799993634,1,0,0,1,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",12.00001162,4.799993634,1,0,0,1,23,184,143,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.533125,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,2425,56.80001229,-37.600007,1,0,0,response3disk,,5,12.80001163,3.999993622,1,0,0,rectangle,12.80001163,3.999993622,1,0,0,2,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",12.80001163,3.999993622,1,0,0,1,24,185,42,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.366025,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,2030,55.20001227,-29.60000688,1,0,0,response3disk,,5,-0.799988568,10.39999372,1,0,0,rectangle,-0.799988568,10.39999372,1,0,0,3,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-0.799988568,10.39999372,1,0,0,1,25,186,72,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.631655,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,3336,35.20001197,-36.00000697,1,0,0,response3disk,,4,-7.999988675,-0.800006449,1,0,0,rectangle,37.60006083,-55.20000726,1,0,0,6,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",4.000011504,-4.800006509,1,0,0,1,26,187,65,1,,response3disk_3,rectangle
,,,,,,,,,,,,,FF,,,,,,,,1.499055,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,2625,65.60001242,51.19996991,1,0,0,response1disk,,6,14.40001166,7.999993682,1,0,0,rectangle,14.40001166,7.999993682,1,0,0,2,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",14.40001166,7.999993682,1,0,0,1,27,188,8,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.36613,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,3339,54.40001225,-42.40000707,1,0,0,response3disk,,5,-0.799988568,6.399993658,1,0,0,rectangle,-0.799988568,6.399993658,1,0,0,3,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-0.799988568,6.399993658,1,0,0,1,28,189,114,1,,,
,,,,,,,,,,,,,FF,,,,,,,,3.014665,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,175,39.20001203,-33.60000694,1,0,0,response3disk,,5,0.800011456,-3.200006485,1,0,0,rectangle,0.800011456,-3.200006485,1,0,0,3,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",0.800011456,-3.200006485,1,0,0,1,29,190,157,1,,,
,,,,,,,,,,,,,FF,,,,,,,,6.0782,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,446,46.40001214,-72.80000752,1,0,0,response3disk,,4,1.14441E-05,7.19999367,1,0,0,rectangle,1.14441E-05,7.19999367,1,0,0,6,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",1.14441E-05,7.19999367,1,0,0,1,30,191,155,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.43198,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,3513,57.6000123,34.39999408,1,0,0,response1disk,,6,0.800011456,6.399993658,1,0,0,rectangle,0.800011456,6.399993658,1,0,0,2,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",0.800011456,6.399993658,1,0,0,1,31,192,144,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.30007,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,75,36.80001199,-37.600007,1,0,0,response3disk,,4,10.4000116,3.19999361,1,0,0,rectangle,10.4000116,3.19999361,1,0,0,7,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",10.4000116,3.19999361,1,0,0,1,32,193,156,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.582755,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,521,63.20001239,-43.20000708,1,0,0,response3disk,,5,14.40001166,-2.400006473,1,0,0,rectangle,14.40001166,-2.400006473,1,0,0,3,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",14.40001166,-2.400006473,1,0,0,1,33,194,122,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.36661,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,232,52.80001223,-34.40000695,1,0,0,response3disk,,5,5.600060356,0.799993575,1,0,0,rectangle,5.600060356,0.799993575,1,0,0,2,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",5.600060356,0.799993575,1,0,0,1,34,195,53,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.815545,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,1184,48.80001217,45.59999424,1,0,0,response1disk,,6,-7.999988675,-6.4373E-06,1,0,0,rectangle,-7.999988675,-6.4373E-06,1,0,0,5,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-7.999988675,-6.4373E-06,1,0,0,1,35,196,127,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.53226,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,4308,45.60006095,-51.2000072,1,0,0,response3disk,,4,-12.79998875,1.599993587,1,0,0,rectangle,-12.79998875,1.599993587,1,0,0,0,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-12.79998875,1.599993587,1,0,0,1,36,197,19,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.79862,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,2881,53.60001224,-30.40000689,1,0,0,response3disk,,5,15.20001167,3.19999361,1,0,0,rectangle,15.20001167,3.19999361,1,0,0,3,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",15.20001167,3.19999361,1,0,0,1,37,198,24,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.23294,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,1120,46.40001214,-47.20000714,1,0,0,response3disk,,4,-4.799988627,1.599993587,1,0,0,rectangle,-4.799988627,1.599993587,1,0,0,3,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-4.799988627,1.599993587,1,0,0,1,38,199,117,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.798985,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,3613,51.20001221,-56.00000727,1,0,0,response3disk,,4,1.600060296,-0.800006449,1,0,0,rectangle,1.600060296,-0.800006449,1,0,0,4,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",1.600060296,-0.800006449,1,0,0,1,39,200,96,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.98119,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,2773,50.4000122,-47.20000714,1,0,0,response3disk,,5,-11.99998873,9.599993706,1,0,0,rectangle,-11.99998873,9.599993706,1,0,0,1,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-11.99998873,9.599993706,1,0,0,1,40,201,5,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.600245,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,1650,61.60001236,29.599994,1,0,0,response1disk,,6,-15.99998879,7.19999367,1,0,0,rectangle,-15.99998879,7.19999367,1,0,0,7,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-15.99998879,7.19999367,1,0,0,1,41,202,59,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.69984,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,2922,43.20001209,28.79999399,1,0,0,response1disk,,6,-6.399939823,-6.4373E-06,1,0,0,rectangle,-6.399939823,-6.4373E-06,1,0,0,7,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-6.399939823,-6.4373E-06,1,0,0,1,42,203,120,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.866415,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,1219,44.80001211,-34.40000695,1,0,0,response3disk,,5,-0.799988568,7.19999367,1,0,0,rectangle,-0.799988568,7.19999367,1,0,0,6,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-0.799988568,7.19999367,1,0,0,1,43,204,39,1,,,
